Log,cp_temperature,mixer_temperature_Funnel_outlet,ac_flowrate,cp_pressure,cp_flowrate,mixer_speed_M2,mixer_temperature_Funnel_plate,mixer_pressure,mixer_motor_temperature_M1,mixer_torque_M1,mixer_motor_temperature_M2,mixer_torque_M2,mixer_temperature_Funnel,mixer_speed_M1,Time
1243,0.0,26.1,51.8,0.577,1.5,120.042,28.3,0.295,35.1,2.87,37.8,4.078,26.5,120.042,11:43:44.080
1244,0.0,26.1,51.8,0.582,1.5,119.776,29.8,0.269,34.7,3.927,38.0,3.285,25.0,119.776,11:43:45.263
1245,0.0,26.1,51.8,0.535,1.5,120.087,28.3,0.273,34.7,3.474,37.6,3.927,26.5,120.087,11:43:46.459
1246,0.0,26.1,51.8,0.602,1.5,119.288,28.3,0.231,34.7,3.852,37.8,3.625,25.0,119.288,11:43:47.656
1247,0.0,26.1,51.8,0.624,1.5,119.63,29.8,0.212,35.3,4.003,38.0,3.21,25.0,119.63,11:43:48.856
1248,0.0,28.2,51.8,0.649,1.5,119.586,28.3,0.281,34.7,3.134,37.6,5.966,25.0,119.586,11:43:50.066
1249,0.0,26.1,51.8,0.533,1.5,120.131,28.4,0.323,35.1,3.323,38.0,2.643,25.0,120.131,11:43:51.249
1250,0.0,28.2,51.8,0.615,1.5,118.449,28.4,0.3,34.9,4.644,38.0,3.436,25.0,118.449,11:43:52.426
1251,0.0,26.1,51.8,0.667,1.5,119.913,29.8,0.305,34.1,2.832,37.8,3.549,25.0,119.913,11:43:53.608
1252,0.0,28.2,51.8,0.541,1.5,119.909,28.4,0.269,34.7,3.852,37.6,3.021,25.0,119.909,11:43:54.794
1253,0.0,26.1,51.8,0.616,1.5,121.348,29.8,0.247,35.1,4.04,37.6,3.285,25.0,121.348,11:43:55.978
1254,0.0,26.1,51.8,0.587,1.5,119.084,28.4,0.345,34.7,4.003,37.8,4.947,26.5,119.084,11:43:57.159
1255,0.0,26.1,51.8,0.574,1.5,120.463,28.4,0.256,35.1,3.285,37.6,2.908,25.0,120.463,11:43:58.358
1256,0.0,26.1,51.8,0.564,1.5,119.951,29.8,0.333,34.7,2.643,37.6,4.191,25.0,119.951,11:43:59.556
1257,0.0,26.1,51.8,0.602,1.5,120.653,28.4,0.358,35.1,2.87,37.8,2.945,25.0,120.653,11:44:00.735
1258,0.0,26.1,51.8,0.546,1.5,120.566,29.8,0.299,34.5,3.361,37.8,3.474,25.0,120.566,11:44:01.924
1259,0.0,28.2,51.8,0.596,1.5,119.846,28.4,0.25,35.1,2.115,37.6,4.871,26.5,119.846,11:44:03.124
1260,0.0,26.1,51.8,0.635,1.5,120.015,28.4,0.278,34.7,4.871,37.4,3.549,25.0,120.015,11:44:04.323
1261,0.0,28.2,51.8,0.625,1.5,119.689,28.4,0.298,34.5,3.587,37.6,4.003,25.0,119.689,11:44:05.512
1262,0.0,28.2,51.8,0.654,1.5,119.574,28.4,0.273,34.5,3.852,37.4,2.832,25.0,119.574,11:44:06.728
1263,0.0,26.1,51.8,0.597,1.5,120.51,28.4,0.309,34.7,3.285,37.6,3.625,25.0,120.51,11:44:07.931
1264,0.0,26.1,51.8,0.591,1.5,119.757,29.8,0.273,34.5,2.756,37.6,3.361,25.0,119.757,11:44:09.130
1265,0.0,28.2,51.8,0.576,1.5,119.808,28.4,0.275,34.1,4.078,37.6,4.078,25.0,119.808,11:44:10.329
1266,0.0,26.1,51.8,0.577,1.5,119.859,29.8,0.28,34.7,3.965,37.8,4.531,25.0,119.859,11:44:11.510
1267,0.0,28.2,51.8,0.646,1.5,120.159,28.4,0.295,34.9,3.549,37.6,3.361,25.0,120.159,11:44:12.694
1268,0.0,26.1,51.8,0.607,1.5,120.158,28.4,0.283,34.7,4.003,37.8,3.927,26.5,120.158,11:44:13.904
1269,0.0,26.1,51.8,0.636,1.5,119.695,29.8,0.295,34.9,3.21,37.8,3.436,25.0,119.695,11:44:15.106
1270,0.0,26.1,51.8,0.612,1.5,120.176,29.8,0.269,34.1,3.134,37.4,4.531,25.0,120.176,11:44:16.320
1271,0.0,28.2,51.8,0.605,1.5,119.439,28.4,0.313,34.7,4.267,37.4,3.776,26.4,119.439,11:44:17.513
1272,0.0,26.1,51.8,0.558,1.5,119.682,29.8,0.347,34.9,3.549,37.4,3.663,25.0,119.682,11:44:18.695
1273,0.0,28.2,51.8,0.586,1.5,120.212,28.4,0.284,35.5,3.927,37.4,4.154,25.0,120.212,11:44:19.899
1274,0.0,26.2,51.8,0.621,1.5,120.2,28.4,0.281,34.7,2.832,38.2,3.927,25.0,120.2,11:44:21.077
1275,0.0,26.2,51.8,0.587,1.5,120.686,29.8,0.283,35.1,3.21,37.8,3.323,25.0,120.686,11:44:22.275
1276,0.0,26.2,51.8,0.638,1.5,120.552,28.4,0.381,34.7,3.814,38.0,3.398,26.5,120.552,11:44:23.468
1277,0.0,26.2,51.8,0.582,1.5,120.246,29.8,0.26,34.7,3.134,37.8,2.983,25.0,120.246,11:44:24.667
1278,0.0,28.2,51.8,0.582,1.5,120.573,28.4,0.341,34.5,3.549,37.6,3.776,26.4,120.573,11:44:25.849
1279,0.0,26.2,51.8,0.598,1.5,119.718,28.4,0.283,34.1,3.549,37.6,3.361,25.0,119.718,11:44:27.045
1280,0.0,26.2,51.8,0.586,1.5,121.122,28.4,0.264,35.1,3.059,37.8,2.908,25.0,121.122,11:44:28.236
1281,0.0,28.2,51.8,0.615,1.5,119.485,28.4,0.273,34.9,3.776,38.2,3.625,26.4,119.485,11:44:29.433
1282,0.0,26.2,51.8,0.619,1.5,119.529,29.8,0.288,35.1,3.021,37.8,3.587,25.0,119.529,11:44:30.633
1283,0.0,26.2,51.8,0.576,1.5,120.024,28.4,0.288,34.7,3.927,37.4,4.078,25.0,120.024,11:44:31.842
1284,0.0,28.3,51.8,0.573,1.5,119.889,28.4,0.288,34.7,4.531,37.8,3.663,26.4,119.889,11:44:33.038
1285,0.0,26.2,51.8,0.601,1.5,120.568,28.4,0.281,34.7,3.436,37.6,2.908,25.0,120.568,11:44:34.234
1286,0.0,26.2,51.8,0.596,1.5,118.669,28.4,0.288,34.5,4.871,38.0,3.549,25.0,118.669,11:44:35.435
1287,0.0,28.3,51.8,0.621,1.5,119.527,28.4,0.255,35.5,2.53,38.0,5.06,26.4,119.527,11:44:36.633
1288,0.0,26.2,51.8,0.612,1.5,120.734,29.8,0.281,34.9,3.059,37.8,4.267,25.0,120.734,11:44:37.820
1289,0.0,28.3,51.8,0.643,1.5,120.263,28.4,0.303,34.7,3.21,37.2,4.191,25.0,120.263,11:44:39.021
1290,0.0,26.2,51.8,0.607,1.5,120.095,28.4,0.261,34.1,3.889,37.8,2.908,25.0,120.095,11:44:40.215
1291,0.0,26.2,51.8,0.635,1.5,120.436,29.8,0.328,34.7,3.587,37.8,3.247,25.0,120.436,11:44:41.414
1292,0.0,26.2,51.8,0.608,1.5,119.886,28.4,0.248,35.3,3.285,37.8,3.323,25.0,119.886,11:44:42.619
1293,0.0,26.2,51.8,0.605,1.5,120.316,28.4,0.245,34.7,2.945,38.2,3.398,25.0,120.316,11:44:43.803
1294,0.0,26.2,51.8,0.601,1.5,119.939,28.4,0.271,34.7,3.323,37.4,3.361,25.0,119.939,11:44:44.999
1295,0.0,28.3,51.8,0.624,1.5,120.118,28.4,0.35,34.9,3.096,37.8,3.474,26.5,120.118,11:44:46.201
1296,0.0,26.2,51.8,0.579,1.5,119.948,28.4,0.298,34.7,3.852,37.8,4.758,25.0,119.948,11:44:47.400
1297,0.0,26.2,51.8,0.579,1.5,120.016,28.4,0.286,34.5,2.832,37.8,4.758,25.0,120.016,11:44:48.597
1298,0.0,26.2,51.8,0.612,1.5,120.749,28.4,0.314,34.7,3.587,37.8,3.096,25.0,120.749,11:44:49.777
1299,0.0,26.2,51.8,0.549,1.5,120.573,29.8,0.313,34.5,3.965,37.6,3.059,25.0,120.573,11:44:50.976
1300,0.0,28.3,51.8,0.621,1.5,119.373,28.4,0.309,35.1,3.776,38.2,3.474,26.4,119.373,11:44:52.158
1301,0.0,26.2,51.8,0.63,1.5,119.63,29.8,0.233,34.5,4.116,37.8,3.965,25.0,119.63,11:44:53.343
1302,0.0,28.3,51.8,0.565,1.5,120.431,28.4,0.322,34.1,3.776,38.0,3.587,26.5,120.431,11:44:54.523
1303,0.0,26.2,51.8,0.625,1.5,120.505,29.8,0.264,34.9,4.191,37.6,3.247,25.0,120.505,11:44:55.722
1304,0.0,26.2,51.8,0.596,1.5,119.746,28.4,0.288,35.1,3.965,37.6,3.625,25.0,119.746,11:44:56.919
1305,0.0,28.3,51.8,0.591,1.5,120.52,28.4,0.298,34.7,3.134,37.8,4.154,25.0,120.52,11:44:58.118
1306,0.0,26.2,51.8,0.568,1.5,119.526,28.3,0.266,34.7,4.418,38.4,4.229,25.0,119.526,11:44:59.335
1307,0.0,26.2,51.8,0.643,1.5,120.402,29.8,0.275,34.9,3.474,37.8,3.663,25.0,120.402,11:45:00.535
1308,0.0,28.3,51.8,0.619,1.5,119.825,28.3,0.308,34.5,3.965,38.0,3.059,26.5,119.825,11:45:01.725
1309,0.0,26.2,51.8,0.569,1.5,119.425,28.3,0.269,34.7,3.663,37.8,3.323,25.0,119.425,11:45:02.923
1310,0.0,26.2,51.8,0.61,1.5,119.544,29.8,0.31,34.7,2.832,38.4,3.474,25.0,119.544,11:45:04.137
1311,0.0,28.3,51.8,0.592,1.5,120.694,28.3,0.327,34.9,4.38,37.8,3.776,26.5,120.694,11:45:05.329
1312,0.0,26.2,51.8,0.591,1.5,119.297,29.8,0.326,35.1,4.38,37.8,4.229,25.0,119.297,11:45:06.515
1313,0.0,26.2,51.8,0.634,1.5,120.373,28.3,0.264,34.9,3.814,37.8,3.361,25.0,120.373,11:45:07.714
1314,0.0,28.3,51.8,0.565,1.5,119.635,28.3,0.247,35.3,4.078,37.8,3.738,26.4,119.635,11:45:08.915
1315,0.0,26.2,51.8,0.591,1.5,120.076,29.7,0.26,34.7,2.605,37.8,3.7,25.0,120.076,11:45:10.112
1316,0.0,26.2,51.8,0.62,1.5,120.175,28.3,0.256,34.9,3.134,38.4,3.7,25.0,120.175,11:45:11.304
1317,0.0,26.2,51.8,0.613,1.5,119.738,28.3,0.281,34.5,3.587,37.8,3.398,25.0,119.738,11:45:12.498
1318,0.0,26.2,51.8,0.621,1.5,119.394,28.2,0.261,34.5,4.154,37.4,3.285,25.0,119.394,11:45:13.691
1319,0.0,28.3,51.8,0.636,1.5,119.645,28.2,0.27,34.7,3.247,37.6,3.776,26.5,119.645,11:45:14.884
1320,0.0,26.2,51.8,0.592,1.5,120.18,29.7,0.254,35.1,2.681,37.4,3.852,25.0,120.18,11:45:16.082
1321,0.0,26.2,51.8,0.571,1.5,119.365,28.2,0.278,34.7,4.682,37.8,3.059,25.0,119.365,11:45:17.280
1322,0.0,26.2,51.8,0.605,1.5,120.189,28.2,0.284,34.9,4.191,38.0,4.456,25.0,120.189,11:45:18.461
1323,0.0,26.2,51.8,0.643,1.5,119.534,28.2,0.293,35.1,3.474,38.0,3.7,25.0,119.534,11:45:19.661
1324,0.0,26.2,51.8,0.554,1.5,119.778,28.2,0.259,35.5,3.172,38.2,3.776,25.0,119.778,11:45:20.879
1325,0.0,26.1,51.8,0.601,1.5,120.035,28.2,0.288,35.1,3.663,38.0,4.078,26.5,120.035,11:45:22.084
1326,0.0,26.2,51.8,0.587,1.5,120.312,29.7,0.276,35.5,3.965,37.8,3.059,25.0,120.312,11:45:23.278
1327,0.0,26.1,51.8,0.579,1.5,119.771,28.2,0.304,33.8,4.569,37.8,3.436,25.0,119.771,11:45:24.473
1328,0.0,28.2,51.8,0.613,1.5,119.503,28.2,0.264,34.7,4.003,37.6,4.154,25.0,119.503,11:45:25.655
1329,0.0,26.1,51.8,0.588,1.5,120.034,28.2,0.304,35.7,3.549,38.4,4.003,25.0,120.034,11:45:26.839
1330,0.0,28.2,51.8,0.592,1.5,120.774,28.2,0.291,34.3,3.663,37.8,4.04,25.0,120.774,11:45:28.037
1331,0.0,26.1,51.8,0.582,1.5,119.687,29.6,0.283,34.9,3.7,38.0,2.681,25.0,119.687,11:45:29.234
1332,0.0,26.1,51.8,0.603,1.5,119.551,28.2,0.289,35.1,3.587,37.8,4.003,26.4,119.551,11:45:30.429
1333,0.0,28.2,51.8,0.686,1.5,119.853,28.2,0.271,34.7,2.756,37.6,3.776,25.0,119.853,11:45:31.630
1334,0.0,26.1,51.8,0.624,1.5,120.114,29.6,0.283,34.7,4.191,38.2,4.267,25.0,120.114,11:45:32.830
1335,0.0,26.1,51.8,0.603,1.5,120.175,28.2,0.283,35.1,3.398,37.8,3.474,26.5,120.175,11:45:34.028
1336,0.0,28.2,51.8,0.577,1.5,119.655,28.2,0.293,34.9,3.663,37.8,2.794,26.5,119.655,11:45:35.234
1337,0.0,26.1,51.8,0.626,1.5,119.354,29.6,0.266,34.3,3.889,37.8,3.398,25.0,119.354,11:45:36.431
1338,0.0,26.1,51.8,0.625,1.5,119.433,28.1,0.242,34.5,3.172,37.8,3.512,25.0,119.433,11:45:37.634
1339,0.0,26.1,51.8,0.629,1.5,119.737,28.1,0.27,34.5,3.965,37.8,4.078,26.5,119.737,11:45:38.836
1340,0.0,26.1,51.8,0.643,1.5,120.096,28.1,0.288,34.5,2.794,37.8,4.342,26.5,120.096,11:45:40.067
1341,0.0,28.2,51.8,0.593,1.5,120.203,29.6,0.255,34.7,4.531,37.8,3.436,25.0,120.203,11:45:41.265
1342,0.0,26.1,51.8,0.625,1.5,120.461,28.1,0.275,34.7,4.191,38.2,3.361,25.0,120.461,11:45:42.468
1343,0.0,26.1,51.8,0.613,1.5,119.317,28.1,0.3,34.7,4.342,38.2,3.436,26.4,119.317,11:45:43.666
1344,0.0,28.2,51.8,0.587,1.5,119.34,28.1,0.27,34.7,3.852,38.0,4.909,25.0,119.34,11:45:44.876
1345,0.0,26.1,51.8,0.625,1.5,119.737,29.6,0.288,35.1,2.983,37.8,4.229,25.0,119.737,11:45:46.077
1346,0.0,26.1,51.8,0.601,1.5,120.297,28.1,0.283,35.1,3.663,37.8,3.172,25.0,120.297,11:45:47.276
1347,0.0,28.2,51.8,0.635,1.5,119.615,28.1,0.283,34.7,4.267,37.8,3.247,25.0,119.615,11:45:48.479
1348,0.0,26.1,51.8,0.573,1.5,119.048,29.6,0.321,34.7,3.738,37.6,3.512,25.0,119.048,11:45:49.674
1349,0.0,26.1,51.8,0.607,1.5,120.995,28.1,0.288,34.7,3.059,37.8,4.116,25.0,120.995,11:45:50.885
1350,0.0,26.1,51.8,0.612,1.5,120.618,28.1,0.281,35.1,2.756,37.8,3.889,26.5,120.618,11:45:52.090
1351,0.0,28.2,51.8,0.625,1.5,119.708,28.1,0.265,34.7,3.965,38.2,4.267,25.0,119.708,11:45:53.299
1352,0.0,26.1,51.8,0.631,1.5,119.837,29.5,0.314,34.5,3.587,38.2,4.418,25.0,119.837,11:45:54.499
1353,0.0,26.1,51.8,0.636,1.5,119.719,28.1,0.286,34.9,3.247,37.4,3.323,26.5,119.719,11:45:55.693
1354,0.0,28.2,51.8,0.579,1.5,120.09,28.1,0.264,35.1,4.569,38.4,5.249,25.0,120.09,11:45:56.893
1355,0.0,26.1,51.8,0.624,1.5,119.951,28.1,0.327,35.1,3.436,37.6,4.531,25.0,119.951,11:45:58.084
1356,0.0,26.1,51.8,0.586,1.5,119.743,28.1,0.27,34.7,4.04,37.6,4.531,25.0,119.743,11:45:59.300
1357,0.0,26.1,51.8,0.61,1.5,118.832,28.1,0.293,34.7,4.947,38.4,4.116,26.5,118.832,11:46:00.513
1358,0.0,26.1,51.8,0.597,1.5,120.935,28.1,0.259,34.9,4.116,37.6,3.436,25.0,120.935,11:46:01.727
1359,0.0,28.2,51.8,0.621,1.5,119.946,29.5,0.319,35.5,4.078,37.8,3.436,25.0,119.946,11:46:02.925
1360,0.0,26.1,51.8,0.56,1.5,119.956,28.1,0.289,35.3,2.681,37.8,3.625,26.5,119.956,11:46:04.120
1361,0.0,28.2,51.8,0.654,1.5,120.089,28.1,0.273,34.9,3.512,37.8,3.738,25.0,120.089,11:46:05.316
1362,0.0,28.2,51.8,0.56,1.5,120.098,29.5,0.294,34.9,3.474,38.2,3.776,25.0,120.098,11:46:06.528
1363,0.0,26.1,51.8,0.607,1.5,120.13,28.1,0.264,34.9,4.078,37.8,2.794,25.0,120.13,11:46:07.724
1364,0.0,26.1,51.8,0.602,1.5,119.821,28.1,0.305,34.7,3.587,37.8,4.003,26.5,119.821,11:46:08.939
1365,0.0,28.2,51.8,0.571,1.5,119.42,28.1,0.316,34.7,3.436,37.8,3.663,25.0,119.42,11:46:10.135
1366,0.0,26.1,51.8,0.559,1.5,119.826,28.1,0.332,34.1,4.305,38.2,4.984,25.0,119.826,11:46:11.330
1367,0.0,26.1,51.8,0.659,1.5,119.657,28.1,0.251,35.1,4.04,38.2,3.965,26.5,119.657,11:46:12.528
1368,0.0,26.1,51.8,0.601,1.5,120.896,28.1,0.251,35.1,2.87,37.8,2.719,25.0,120.896,11:46:13.747
1369,0.0,28.2,51.8,0.553,1.5,119.468,29.6,0.298,34.5,4.72,37.8,3.814,25.0,119.468,11:46:14.941
1370,0.0,26.1,51.8,0.598,1.5,119.419,28.1,0.259,35.1,3.738,38.0,3.587,25.0,119.419,11:46:16.143
1371,0.0,28.2,51.8,0.607,1.5,120.053,29.6,0.278,34.5,3.814,37.8,4.116,25.0,120.053,11:46:17.326
1372,0.0,26.1,51.8,0.608,1.5,120.564,28.1,0.288,34.7,3.247,37.8,3.474,25.0,120.564,11:46:18.527
1373,0.0,26.1,51.8,0.62,1.5,121.059,28.1,0.303,34.7,3.663,37.8,2.908,26.5,121.059,11:46:19.729
1374,0.0,28.2,51.8,0.588,1.5,120.233,29.6,0.308,35.1,3.587,38.0,4.796,25.0,120.233,11:46:20.928
1375,0.0,26.1,51.8,0.577,1.5,119.666,28.1,0.281,34.7,3.096,37.8,4.456,25.0,119.666,11:46:22.126
1376,0.0,26.1,51.8,0.579,1.5,119.951,28.1,0.273,35.1,4.531,37.8,3.852,26.5,119.951,11:46:23.328
1377,0.0,26.1,51.8,0.629,1.5,122.273,28.1,0.3,34.7,3.247,37.6,4.003,25.0,122.273,11:46:24.537
1378,0.0,28.2,51.8,0.593,1.5,120.105,29.6,0.294,34.7,3.096,37.8,3.059,25.0,120.105,11:46:25.736
1379,0.0,26.1,51.8,0.601,1.5,119.543,28.1,0.276,34.7,3.134,38.0,4.569,26.5,119.543,11:46:26.933
1380,0.0,26.1,51.8,0.649,1.5,119.717,28.1,0.271,35.3,2.454,37.6,3.738,25.0,119.717,11:46:28.128
1381,0.0,28.2,51.8,0.626,1.5,119.238,29.6,0.265,35.3,4.682,38.0,3.927,25.0,119.238,11:46:29.340
1382,0.0,26.1,51.8,0.629,1.5,120.158,28.1,0.289,34.7,3.436,38.0,3.927,25.0,120.158,11:46:30.550
1383,0.0,26.1,51.8,0.61,1.5,119.919,28.1,0.269,34.7,3.323,38.2,3.965,26.5,119.919,11:46:31.755
1384,0.0,26.1,51.8,0.601,1.5,119.386,29.6,0.289,35.1,4.38,37.8,3.625,25.0,119.386,11:46:32.948
1385,0.0,26.1,51.8,0.576,1.5,118.797,28.1,0.283,35.1,4.493,38.0,4.003,25.0,118.797,11:46:34.145
1386,0.0,26.1,51.8,0.596,1.5,118.717,28.2,0.273,34.3,4.456,38.2,4.531,26.5,118.717,11:46:35.345
1387,0.0,26.1,51.8,0.626,1.5,119.974,28.1,0.275,34.9,3.21,38.2,3.398,25.0,119.974,11:46:36.545
1388,0.0,28.2,51.8,0.64,1.5,120.46,28.2,0.261,34.7,3.059,38.0,2.53,25.0,120.46,11:46:37.744
1389,0.0,26.1,51.8,0.605,1.5,119.733,28.1,0.251,34.5,3.927,37.8,3.776,25.0,119.733,11:46:38.960
1390,0.0,26.1,51.8,0.625,1.5,118.645,28.2,0.314,34.7,4.607,37.8,4.154,25.0,118.645,11:46:40.189
1391,0.0,26.1,51.8,0.671,1.5,119.826,28.2,0.264,34.5,4.154,37.8,4.493,26.5,119.826,11:46:41.402
1392,0.0,26.1,51.8,0.577,1.5,120.975,28.2,0.365,34.7,2.605,37.4,3.474,25.0,120.975,11:46:42.618
1393,0.0,26.1,51.8,0.563,1.5,119.949,28.2,0.294,35.1,4.493,38.0,4.644,25.0,119.949,11:46:43.832
1394,0.0,28.2,51.8,0.592,1.5,120.381,28.2,0.294,35.7,3.474,37.8,3.927,25.0,120.381,11:46:45.030
1395,0.0,26.1,51.8,0.62,1.5,119.188,28.2,0.255,34.9,3.549,37.8,2.719,25.0,119.188,11:46:46.242
1396,0.0,26.1,51.8,0.525,1.5,120.124,28.2,0.304,35.1,3.738,37.8,4.078,25.0,120.124,11:46:47.436
1397,0.0,26.1,51.8,0.645,1.5,119.85,28.2,0.313,34.9,2.983,37.6,3.738,25.0,119.85,11:46:48.616
1398,0.0,26.1,51.8,0.584,1.5,119.759,28.2,0.251,35.1,3.776,37.8,4.493,26.5,119.759,11:46:49.817
1399,0.0,28.2,51.8,0.576,1.5,119.898,29.6,0.286,34.7,4.305,37.8,3.965,25.0,119.898,11:46:51.010
1400,0.0,26.1,51.8,0.574,1.5,120.331,28.2,0.317,34.5,3.776,38.0,4.267,25.0,120.331,11:46:52.208
1401,0.0,26.1,51.8,0.576,1.5,120.754,28.2,0.303,35.1,3.889,38.4,4.833,25.0,120.754,11:46:53.408
1402,0.0,28.2,51.8,0.66,1.5,119.865,29.6,0.275,35.3,3.512,37.8,3.474,25.0,119.865,11:46:54.604
1403,0.0,26.1,51.8,0.581,1.5,119.61,28.2,0.308,34.7,3.7,37.8,3.738,26.5,119.61,11:46:55.801
1404,0.0,26.1,51.8,0.62,1.5,120.597,28.2,0.313,34.7,3.7,38.0,4.569,26.5,120.597,11:46:57.009
1405,0.0,26.1,51.8,0.573,1.5,120.343,28.2,0.266,35.1,3.587,38.2,2.832,25.0,120.343,11:46:58.229
1406,0.0,28.2,51.8,0.564,1.5,120.342,29.7,0.341,35.1,3.776,38.4,4.116,25.0,120.342,11:46:59.423
1407,0.0,28.2,51.8,0.676,1.5,120.308,29.7,0.271,34.7,3.738,38.0,3.889,25.0,120.308,11:47:00.644
1408,0.0,26.1,51.8,0.564,1.5,120.642,28.2,0.305,34.3,3.512,38.0,4.229,26.5,120.642,11:47:01.840
1409,0.0,26.1,51.8,0.605,1.5,119.587,28.2,0.313,34.5,3.247,37.8,3.852,25.0,119.587,11:47:03.054
1410,0.0,26.1,51.8,0.634,1.5,119.994,28.2,0.266,34.7,3.889,37.6,3.21,25.0,119.994,11:47:04.281
1411,0.0,26.1,51.8,0.664,1.5,120.38,29.7,0.276,35.1,3.134,37.8,3.587,25.0,120.38,11:47:05.492
1412,0.0,28.2,51.8,0.605,1.5,120.604,28.2,0.298,34.7,3.059,38.0,3.549,25.0,120.604,11:47:06.695
1413,0.0,28.2,51.8,0.592,1.5,120.791,29.7,0.295,34.9,4.229,38.4,4.72,25.0,120.791,11:47:07.893
1414,0.0,26.1,51.8,0.582,1.5,119.915,28.2,0.281,34.7,2.643,37.8,3.625,25.0,119.915,11:47:09.139
1415,0.0,26.1,51.8,0.565,1.5,119.713,28.2,0.233,34.7,4.644,38.0,4.342,25.0,119.713,11:47:10.331
1416,0.0,28.2,51.8,0.608,1.5,120.319,29.7,0.286,35.5,3.323,37.8,3.474,25.0,120.319,11:47:11.530
1417,0.0,26.1,51.8,0.569,1.5,119.594,28.3,0.345,35.1,4.229,38.2,2.756,26.5,119.594,11:47:12.728
1418,0.0,26.1,51.8,0.624,1.5,119.768,28.3,0.331,35.1,2.794,38.2,3.7,25.0,119.768,11:47:13.935
1419,0.0,26.1,51.8,0.634,1.5,118.949,29.7,0.251,34.9,4.003,37.8,3.927,25.0,118.949,11:47:15.148
1420,0.0,28.2,51.8,0.626,1.5,120.221,29.7,0.317,35.1,3.852,38.0,3.549,25.0,120.221,11:47:16.360
1421,0.0,28.2,51.8,0.648,1.5,120.016,28.3,0.25,34.9,3.361,38.0,4.078,25.0,120.016,11:47:17.579
1422,0.0,28.2,51.8,0.613,1.5,119.715,28.3,0.293,34.7,3.738,38.2,3.096,25.1,119.715,11:47:18.795
1423,0.0,26.1,51.8,0.603,1.5,119.995,28.3,0.275,35.1,4.342,38.0,3.172,25.1,119.995,11:47:19.977
1424,0.0,26.1,51.8,0.593,1.5,119.492,29.7,0.281,35.1,3.663,37.8,3.663,25.0,119.492,11:47:21.184
1425,0.0,26.1,51.8,0.634,1.5,119.732,28.3,0.265,35.1,3.21,37.8,4.38,26.5,119.732,11:47:22.382
1426,0.0,26.1,51.8,0.579,1.5,120.832,28.3,0.314,35.3,2.605,38.2,4.267,25.1,120.832,11:47:23.578
1427,0.0,28.2,51.8,0.608,1.5,120.787,29.7,0.273,35.7,3.927,38.0,3.134,25.0,120.787,11:47:24.776
1428,0.0,26.1,51.8,0.602,1.5,119.599,28.3,0.288,34.9,4.305,37.8,3.474,26.5,119.599,11:47:25.975
1429,0.0,26.1,51.8,0.603,1.5,119.859,28.3,0.283,35.1,3.059,37.8,3.247,25.1,119.859,11:47:27.187
1430,0.0,26.1,51.8,0.636,1.5,120.331,29.8,0.284,35.1,3.361,38.2,3.663,25.0,120.331,11:47:28.383
1431,0.0,28.2,51.8,0.638,1.5,120.02,28.3,0.242,34.7,2.945,38.0,4.607,25.1,120.02,11:47:29.584
1432,0.0,26.1,51.8,0.612,1.5,120.371,28.3,0.25,35.1,3.738,38.0,3.021,25.1,120.371,11:47:30.776
1433,0.0,26.1,51.8,0.56,1.5,120.318,29.8,0.305,35.1,4.191,37.8,3.172,25.0,120.318,11:47:31.978
1434,0.0,28.2,51.8,0.579,1.5,120.313,28.3,0.273,34.9,3.738,38.2,3.398,25.1,120.313,11:47:33.182
1435,0.0,26.1,51.8,0.571,1.5,119.802,28.3,0.284,35.1,3.474,38.2,4.607,25.1,119.802,11:47:34.379
1436,0.0,26.1,51.8,0.564,1.5,119.768,29.8,0.286,35.1,3.927,38.2,4.229,25.1,119.768,11:47:35.581
1437,0.0,26.1,51.8,0.591,1.5,119.384,29.8,0.288,35.1,4.833,38.2,3.398,25.1,119.384,11:47:36.794
1438,0.0,26.1,51.8,0.569,1.5,120.229,28.3,0.343,34.9,3.285,37.8,3.21,26.5,120.229,11:47:37.989
1439,0.0,26.1,51.8,0.626,1.5,119.704,29.8,0.283,35.5,3.436,38.2,3.361,25.1,119.704,11:47:39.190
1440,0.0,26.1,51.8,0.579,1.5,119.537,29.8,0.276,34.9,4.456,37.8,4.38,25.0,119.537,11:47:40.400
1441,0.0,28.2,51.8,0.62,1.5,119.7,28.3,0.288,34.9,2.643,38.0,4.531,25.1,119.7,11:47:41.618
1442,0.0,28.2,51.8,0.586,1.5,120.027,28.3,0.284,35.1,3.663,37.8,3.965,25.0,120.027,11:47:42.832
1443,0.0,26.1,51.8,0.629,1.5,121.578,28.3,0.293,34.9,3.247,37.8,3.512,25.1,121.578,11:47:44.022
1444,0.0,26.1,51.8,0.588,1.5,121.075,29.8,0.284,35.7,3.852,38.0,2.945,25.1,121.075,11:47:45.221
1445,0.0,28.2,51.8,0.569,1.5,119.295,28.3,0.27,34.5,4.267,37.8,3.512,25.1,119.295,11:47:46.432
1446,0.0,26.1,51.8,0.577,1.5,119.453,28.3,0.321,34.7,2.832,37.8,3.738,26.5,119.453,11:47:47.636
1447,0.0,26.1,51.8,0.621,1.5,119.919,28.3,0.284,35.1,4.078,38.4,3.587,25.1,119.919,11:47:48.851
1448,0.0,26.1,51.8,0.591,1.5,119.936,29.7,0.299,35.3,2.87,37.8,3.776,25.1,119.936,11:47:50.053
